collection	source_id	verdict	outcome	issues	corrected_preview
ecclesiastes_qoheleth	QOH_04_01_05	sound	sound		
ecclesiastes_qoheleth	QOH_04_06_10	sound	sound		
ecclesiastes_qoheleth	QOH_05_01_05	sound	sound		
ecclesiastes_qoheleth	QOH_05_11_15	sound	sound		
ecclesiastes_qoheleth	QOH_05_16_19	sound	sound		
ecclesiastes_qoheleth	QOH_06_11_12	sound	sound		
ecclesiastes_qoheleth	QOH_07_01_05	sound	sound		
ecclesiastes_qoheleth	QOH_07_06_10	sound	sound		
ecclesiastes_qoheleth	QOH_07_16_20	sound	sound		
ecclesiastes_qoheleth	QOH_07_21_25	sound	sound		
ecclesiastes_qoheleth	QOH_07_26_29	sound	sound		
ecclesiastes_qoheleth	QOH_08_16_17	sound	sound		
ecclesiastes_qoheleth	QOH_09_06_10	sound	sound		
ecclesiastes_qoheleth	QOH_09_11_15	sound	sound		
ecclesiastes_qoheleth	QOH_09_16_18	sound	sound		
ecclesiastes_qoheleth	QOH_10_06_10	sound	sound		
ecclesiastes_qoheleth	QOH_10_11_15	sound	sound		
ecclesiastes_qoheleth	QOH_10_16_20	sound	sound		
ecclesiastes_qoheleth	QOH_11_06_10	sound	sound		
ecclesiastes_qoheleth	QOH_11_01_05	sound	sound		
epictetus_works	ENCH_04	sound	sound		
epictetus_works	ENCH_06	sound	sound		
epictetus_works	ENCH_07	sound	sound		
epictetus_works	ENCH_08	sound	sound		
epictetus_works	ENCH_10	sound	sound		
epictetus_works	ENCH_12	sound	sound		
epictetus_works	ENCH_14	sound	sound		
epictetus_works	ENCH_13	sound	sound		
epictetus_works	ENCH_15	sound	sound		
epictetus_works	ENCH_16	sound	sound		
epictetus_works	ENCH_18	sound	sound		
epictetus_works	ENCH_19	sound	sound		
epictetus_works	ENCH_20	sound	sound		
epictetus_works	ENCH_21	sound	sound		
epictetus_works	ENCH_23	sound	sound		
epictetus_works	ENCH_22	sound	sound		
epictetus_works	ENCH_24	sound	sound		
epictetus_works	ENCH_25	sound	sound		
epictetus_works	ENCH_27	sound	sound		
epictetus_works	ENCH_26	sound	sound		
epictetus_works	ENCH_28	sound	sound		
epictetus_works	ENCH_30	sound	sound		
epictetus_works	ENCH_31	sound	sound		
epictetus_works	ENCH_32	sound	sound		
epictetus_works	ENCH_34	sound	sound		
epictetus_works	ENCH_37	sound	sound		
epictetus_works	ENCH_38	sound	sound		
epictetus_works	ENCH_35	sound	sound		
epictetus_works	ENCH_39	sound	sound		
epictetus_works	ENCH_40	sound	sound		
epictetus_works	ENCH_41	sound	sound		
epictetus_works	ENCH_43	sound	sound		
epictetus_works	ENCH_42	sound	sound		
epictetus_works	ENCH_44	sound	sound		
epictetus_works	ENCH_50	sound	sound		
epictetus_works	ENCH_51	sound	sound		
epictetus_works	ENCH_49	sound	sound		
epictetus_works	ENCH_52	sound	sound		
epictetus_works	EPI_ENC_001	sound	sound		
epictetus_works	ENCH_53	sound	sound		
epictetus_works	EPI_ENC_002	sound	sound		
epictetus_works	EPI_ENC_003	sound	sound		
gospel_of_thomas	THOM_001	sound	sound		
gospel_of_thomas	THOM_005	sound	sound		
gospel_of_thomas	THOM_017	sound	sound		
gospel_of_thomas	THOM_020	sound	sound		
gospel_of_thomas	THOM_023	sound	sound		
gospel_of_thomas	THOM_026	sound	sound		
gospel_of_thomas	THOM_034	sound	sound		
gospel_of_thomas	THOM_035	sound	sound		
gospel_of_thomas	THOM_041	sound	sound		
gospel_of_thomas	THOM_044	sound	sound		
gospel_of_thomas	THOM_049	sound	sound		
gospel_of_thomas	THOM_039	sound	sound		
gospel_of_thomas	THOM_058	sound	sound		
gospel_of_thomas	THOM_059	sound	sound		
gospel_of_thomas	THOM_PROLOGUE	sound	sound		
heart_sutra	HS_002	sound	sound		
heart_sutra	HS_003	sound	sound		
heraclitus_fragments	HFR_P003	sound	sound		
heraclitus_fragments	HFR_P005	sound	sound		
heraclitus_fragments	HFR_P010	sound	sound		
heraclitus_fragments	HFR_P012	sound	sound		
heraclitus_fragments	HFR_P016	sound	sound		
heraclitus_fragments	HFR_P026	sound	sound		
heraclitus_fragments	HFR_P029	sound	sound		
heraclitus_fragments	HFR_P033	sound	sound		
heraclitus_fragments	HFR_P039	sound	sound		
heraclitus_fragments	HFR_P051	sound	sound		
heraclitus_fragments	HFR_P052	sound	sound		
heraclitus_fragments	HFR_P067	sound	sound		
heraclitus_fragments	HFR_P069	sound	sound		
heraclitus_fragments	HFR_P085	sound	sound		
heraclitus_fragments	HFR_P092	sound	sound		
heraclitus_fragments	HFR_P094	sound	sound		
heraclitus_fragments	HFR_P095	sound	sound		
heraclitus_fragments	HFR_P100	sound	sound		
heraclitus_fragments	HFR_P103	sound	sound		
heraclitus_fragments	HFR_P106	sound	sound		
heraclitus_fragments	HFR_P104	sound	sound		
heraclitus_fragments	HFR_P113	sound	sound		
heraclitus_fragments	HFR_P121	sound	sound		
heraclitus_fragments	HFR_P122	sound	sound		
isavasya_upanishad	ISA_001	sound	sound		
isavasya_upanishad	ISA_004	sound	sound		
isavasya_upanishad	ISA_007	sound	sound		
isavasya_upanishad	ISA_009	sound	sound		
isavasya_upanishad	ISA_012	sound	sound		
isavasya_upanishad	ISA_011	sound	sound		
isavasya_upanishad	ISA_017	sound	sound		
isavasya_upanishad	ISA_015	sound	sound		
isavasya_upanishad	ISA_018	sound	sound		
isavasya_upanishad	ISA_020	sound	sound		
isavasya_upanishad	IU_01	sound	sound		
isavasya_upanishad	IU_02	sound	sound		
isavasya_upanishad	IU_06	sound	sound		
isavasya_upanishad	IU_07	sound	sound		
isavasya_upanishad	IU_15	sound	sound		
katha_upanishad	KAU_01_GIFT	sound	sound		
katha_upanishad	KAU_04_TWO_PATHS	sound	sound		
know_yourself_ibn_arabi_balyani	KY_001	sound	sound		
know_yourself_ibn_arabi_balyani	KY_002	sound	sound		
know_yourself_ibn_arabi_balyani	KY_004	sound	sound		
know_yourself_ibn_arabi_balyani	KY_008	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MK_01	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MK_02_32	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_002	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_003	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_005	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_006	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_008	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_009	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_013	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_012	sound	sound		
mandukya_upanishad_and_gaudapada_karika	MUK_014	sound	sound		
marcus_aurelius_meditations	MA_04_23	sound	sound		
marcus_aurelius_meditations	MA_05_16	sound	sound		
marcus_aurelius_meditations	MA_06_30	sound	sound		
marcus_aurelius_meditations	MA_08_36	sound	sound		
marcus_aurelius_meditations	MA_09_06	sound	sound		
marcus_aurelius_meditations	MA_07_59	sound	sound		
marcus_aurelius_meditations	MED_007	sound	sound		
marcus_aurelius_meditations	MED_02_04	sound	sound		
marcus_aurelius_meditations	MED_02_05	sound	sound		
marcus_aurelius_meditations	MED_02_06	sound	sound		
marcus_aurelius_meditations	MED_02_08	sound	sound		
marcus_aurelius_meditations	MED_02_09	sound	sound		
marcus_aurelius_meditations	MED_02_10	sound	sound		
marcus_aurelius_meditations	MA_10_01	sound	sound		
marcus_aurelius_meditations	MED_02_13	sound	sound		
marcus_aurelius_meditations	MED_02_12	sound	sound		
marcus_aurelius_meditations	MED_02_14	sound	sound		
marcus_aurelius_meditations	MED_02_16	sound	sound		
marcus_aurelius_meditations	MED_02_17	sound	sound		
marcus_aurelius_meditations	MED_03_01	sound	sound		
marcus_aurelius_meditations	MED_03_02	sound	sound		
marcus_aurelius_meditations	MED_03_03	sound	sound		
marcus_aurelius_meditations	MED_03_04	sound	sound		
marcus_aurelius_meditations	MED_03_05	sound	sound		
marcus_aurelius_meditations	MED_03_09	sound	sound		
marcus_aurelius_meditations	MED_03_10	sound	sound		
marcus_aurelius_meditations	MED_03_11	sound	sound		
marcus_aurelius_meditations	MED_03_08	sound	sound		
marcus_aurelius_meditations	MED_03_12	sound	sound		
marcus_aurelius_meditations	MED_03_13	sound	sound		
marcus_aurelius_meditations	MED_03_14	sound	sound		
marcus_aurelius_meditations	MED_03_15	sound	sound		
marcus_aurelius_meditations	MED_03_07	sound	sound		
marcus_aurelius_meditations	MED_03_16	sound	sound		
marcus_aurelius_meditations	MED_04_01	sound	sound		
marcus_aurelius_meditations	MED_04_05	sound	sound		
marcus_aurelius_meditations	MED_04_04	sound	sound		
marcus_aurelius_meditations	MED_04_02	sound	sound		
marcus_aurelius_meditations	MED_04_06	sound	sound		
marcus_aurelius_meditations	MED_04_07	sound	sound		
marcus_aurelius_meditations	MED_04_08	sound	sound		
marcus_aurelius_meditations	MED_04_10	sound	sound		
marcus_aurelius_meditations	MED_04_11	sound	sound		
marcus_aurelius_meditations	MED_04_12	sound	sound		
marcus_aurelius_meditations	MED_04_14	sound	sound		
marcus_aurelius_meditations	MED_04_13	sound	sound		
marcus_aurelius_meditations	MED_04_15	sound	sound		
marcus_aurelius_meditations	MED_04_16	sound	sound		
marcus_aurelius_meditations	MED_04_17	sound	sound		
marcus_aurelius_meditations	MED_04_20	sound	sound		
marcus_aurelius_meditations	MED_04_21	sound	sound		
marcus_aurelius_meditations	MED_04_22	sound	sound		
marcus_aurelius_meditations	MED_04_25	sound	sound		
marcus_aurelius_meditations	MED_04_26	sound	sound		
marcus_aurelius_meditations	MED_04_27	sound	sound		
marcus_aurelius_meditations	MED_04_24	sound	sound		
marcus_aurelius_meditations	MED_04_31	sound	sound		
marcus_aurelius_meditations	MED_04_33	sound	sound		
marcus_aurelius_meditations	MED_04_32	sound	sound		
marcus_aurelius_meditations	MED_04_35	sound	sound		
marcus_aurelius_meditations	MED_04_36	sound	sound		
marcus_aurelius_meditations	MED_04_37	sound	sound		
marcus_aurelius_meditations	MED_04_39	sound	sound		
marcus_aurelius_meditations	MED_04_40	sound	sound		
marcus_aurelius_meditations	MED_04_41	sound	sound		
marcus_aurelius_meditations	MED_04_42	sound	sound		
marcus_aurelius_meditations	MED_04_44	sound	sound		
marcus_aurelius_meditations	MED_04_45	sound	sound		
marcus_aurelius_meditations	MED_04_47	sound	sound		
marcus_aurelius_meditations	MED_04_50	sound	sound		
marcus_aurelius_meditations	MED_04_51	sound	sound		
marcus_aurelius_meditations	MED_05_02	sound	sound		
marcus_aurelius_meditations	MED_05_03	sound	sound		
marcus_aurelius_meditations	MED_05_05	sound	sound		
marcus_aurelius_meditations	MED_05_07	sound	sound		
marcus_aurelius_meditations	MED_05_08	sound	sound		
marcus_aurelius_meditations	MED_05_10	sound	sound		
marcus_aurelius_meditations	MED_05_11	sound	sound		
marcus_aurelius_meditations	MED_05_13	sound	sound		
marcus_aurelius_meditations	MED_05_14	sound	sound		
marcus_aurelius_meditations	MED_05_15	sound	sound		
marcus_aurelius_meditations	MED_05_17	sound	sound		
marcus_aurelius_meditations	MED_05_21	sound	sound		
marcus_aurelius_meditations	MED_05_22	sound	sound		
marcus_aurelius_meditations	MED_05_23	sound	sound		
marcus_aurelius_meditations	MED_05_24	sound	sound		
marcus_aurelius_meditations	MED_05_26	sound	sound		
marcus_aurelius_meditations	MED_05_29	sound	sound		
marcus_aurelius_meditations	MED_05_30	sound	sound		
marcus_aurelius_meditations	MED_05_33	sound	sound		
marcus_aurelius_meditations	MED_05_32	sound	sound		
marcus_aurelius_meditations	MED_05_34	sound	sound		
marcus_aurelius_meditations	MED_05_35	sound	sound		
marcus_aurelius_meditations	MED_05_27	sound	sound		
marcus_aurelius_meditations	MED_06_01	sound	sound		
marcus_aurelius_meditations	MED_06_02	sound	sound		
marcus_aurelius_meditations	MED_06_03	sound	sound		
marcus_aurelius_meditations	MED_06_04	sound	sound		
marcus_aurelius_meditations	MED_06_05	sound	sound		
marcus_aurelius_meditations	MED_06_07	sound	sound		
marcus_aurelius_meditations	MED_06_06	sound	sound		
marcus_aurelius_meditations	MED_06_08	sound	sound		
marcus_aurelius_meditations	MED_06_10	sound	sound		
marcus_aurelius_meditations	MED_06_09	sound	sound		
marcus_aurelius_meditations	MED_06_11	sound	sound		
marcus_aurelius_meditations	MED_06_12	sound	sound		
marcus_aurelius_meditations	MED_06_13	sound	sound		
marcus_aurelius_meditations	MED_06_14	sound	sound		
marcus_aurelius_meditations	MED_06_16	sound	sound		
marcus_aurelius_meditations	MED_06_17	sound	sound		
marcus_aurelius_meditations	MED_06_18	sound	sound		
marcus_aurelius_meditations	MED_06_19	sound	sound		
marcus_aurelius_meditations	MED_06_20	sound	sound		
marcus_aurelius_meditations	MED_06_21	sound	sound		
marcus_aurelius_meditations	MED_06_22	sound	sound		
marcus_aurelius_meditations	MED_06_24	sound	sound		
marcus_aurelius_meditations	MED_06_23	sound	sound		
marcus_aurelius_meditations	MED_06_25	sound	sound		
marcus_aurelius_meditations	MED_06_26	sound	sound		
marcus_aurelius_meditations	MED_06_28	sound	sound		
marcus_aurelius_meditations	MED_06_27	sound	sound		
marcus_aurelius_meditations	MED_06_29	sound	sound		
marcus_aurelius_meditations	MED_06_32	sound	sound		
marcus_aurelius_meditations	MED_06_33	sound	sound		
marcus_aurelius_meditations	MED_06_34	sound	sound		
marcus_aurelius_meditations	MED_06_35	sound	sound		
marcus_aurelius_meditations	MED_06_37	sound	sound		
marcus_aurelius_meditations	MED_06_39	sound	sound		
marcus_aurelius_meditations	MED_06_41	sound	sound		
marcus_aurelius_meditations	MED_06_42	sound	sound		
marcus_aurelius_meditations	MED_06_43	sound	sound		
marcus_aurelius_meditations	MED_06_44	sound	sound		
marcus_aurelius_meditations	MED_06_46	sound	sound		
marcus_aurelius_meditations	MED_06_48	sound	sound		
marcus_aurelius_meditations	MED_06_49	sound	sound		
marcus_aurelius_meditations	MED_06_51	sound	sound		
marcus_aurelius_meditations	MED_06_52	sound	sound		
marcus_aurelius_meditations	MED_06_53	sound	sound		
marcus_aurelius_meditations	MED_06_54	sound	sound		
marcus_aurelius_meditations	MED_06_55	sound	sound		
marcus_aurelius_meditations	MED_06_56	sound	sound		
marcus_aurelius_meditations	MED_06_58	sound	sound		
marcus_aurelius_meditations	MED_06_59	sound	sound		
marcus_aurelius_meditations	MED_07_02	sound	sound		
marcus_aurelius_meditations	MED_07_01	sound	sound		
marcus_aurelius_meditations	MED_07_03	sound	sound		
marcus_aurelius_meditations	MED_07_04	sound	sound		
marcus_aurelius_meditations	MED_07_05	sound	sound		
marcus_aurelius_meditations	MED_07_06	sound	sound		
marcus_aurelius_meditations	MED_07_07	sound	sound		
marcus_aurelius_meditations	MED_07_08	sound	sound		
marcus_aurelius_meditations	MED_07_09	sound	sound		
marcus_aurelius_meditations	MED_07_10	sound	sound		
marcus_aurelius_meditations	MED_07_12	sound	sound		
marcus_aurelius_meditations	MED_07_14	sound	sound		
marcus_aurelius_meditations	MED_07_11	sound	sound		
marcus_aurelius_meditations	MED_07_15	sound	sound		
marcus_aurelius_meditations	MED_07_16	sound	sound		
marcus_aurelius_meditations	MED_07_17	sound	sound		
marcus_aurelius_meditations	MED_07_18	sound	sound		
marcus_aurelius_meditations	MED_07_19	sound	sound		
marcus_aurelius_meditations	MED_07_21	sound	sound		
marcus_aurelius_meditations	MED_07_20	sound	sound		
marcus_aurelius_meditations	MED_07_22	sound	sound		
marcus_aurelius_meditations	MED_07_24	sound	sound		
marcus_aurelius_meditations	MED_07_25	sound	sound		
marcus_aurelius_meditations	MED_07_26	sound	sound		
marcus_aurelius_meditations	MED_07_27	sound	sound		
marcus_aurelius_meditations	MED_07_28	sound	sound		
marcus_aurelius_meditations	MED_07_29	sound	sound		
marcus_aurelius_meditations	MED_07_32	sound	sound		
marcus_aurelius_meditations	MED_07_33	sound	sound		
marcus_aurelius_meditations	MED_07_34	sound	sound		
marcus_aurelius_meditations	MED_07_35	sound	sound		
marcus_aurelius_meditations	MED_07_36	sound	sound		
marcus_aurelius_meditations	MED_07_37	sound	sound		
marcus_aurelius_meditations	MED_07_38	sound	sound		
marcus_aurelius_meditations	MED_07_39	sound	sound		
marcus_aurelius_meditations	MED_07_41	sound	sound		
marcus_aurelius_meditations	MED_07_42	sound	sound		
marcus_aurelius_meditations	MED_07_44	sound	sound		
marcus_aurelius_meditations	MED_07_47	sound	sound		
marcus_aurelius_meditations	MED_07_48	sound	sound		
marcus_aurelius_meditations	MED_07_49	sound	sound		
marcus_aurelius_meditations	MED_07_50	sound	sound		
marcus_aurelius_meditations	MED_07_52	sound	sound		
marcus_aurelius_meditations	MED_07_53	sound	sound		
marcus_aurelius_meditations	MED_07_54	sound	sound		
marcus_aurelius_meditations	MED_07_56	sound	sound		
marcus_aurelius_meditations	MED_07_55	sound	sound		
marcus_aurelius_meditations	MED_07_57	sound	sound		
marcus_aurelius_meditations	MED_07_60	sound	sound		
marcus_aurelius_meditations	MED_07_62	sound	sound		
marcus_aurelius_meditations	MED_07_61	sound	sound		
marcus_aurelius_meditations	MED_07_63	sound	sound		
marcus_aurelius_meditations	MED_07_64	sound	sound		
marcus_aurelius_meditations	MED_07_66	sound	sound		
marcus_aurelius_meditations	MED_07_65	sound	sound		
marcus_aurelius_meditations	MED_07_67	sound	sound		
marcus_aurelius_meditations	MED_07_68	sound	sound		
marcus_aurelius_meditations	MED_07_69	sound	sound		
marcus_aurelius_meditations	MED_07_71	sound	sound		
marcus_aurelius_meditations	MED_07_70	sound	sound		
marcus_aurelius_meditations	MED_07_72	sound	sound		
marcus_aurelius_meditations	MED_07_73	sound	sound		
marcus_aurelius_meditations	MED_07_75	sound	sound		
marcus_aurelius_meditations	MED_08_01	sound	sound		
marcus_aurelius_meditations	MED_08_04	sound	sound		
marcus_aurelius_meditations	MED_08_03	sound	sound		
marcus_aurelius_meditations	MED_08_05	sound	sound		
marcus_aurelius_meditations	MED_08_06	sound	sound		
marcus_aurelius_meditations	MED_08_07	sound	sound		
marcus_aurelius_meditations	MED_08_09	sound	sound		
marcus_aurelius_meditations	MED_08_08	sound	sound		
marcus_aurelius_meditations	MED_08_12	sound	sound		
marcus_aurelius_meditations	MED_08_11	sound	sound		
marcus_aurelius_meditations	MED_08_15	sound	sound		
marcus_aurelius_meditations	MED_08_16	sound	sound		
marcus_aurelius_meditations	MED_08_18	sound	sound		
marcus_aurelius_meditations	MED_08_21	sound	sound		
marcus_aurelius_meditations	MED_08_19	sound	sound		
marcus_aurelius_meditations	MED_08_23	sound	sound		
marcus_aurelius_meditations	MED_08_24	sound	sound		
marcus_aurelius_meditations	MED_08_25	sound	sound		
marcus_aurelius_meditations	MED_08_26	sound	sound		
marcus_aurelius_meditations	MED_08_27	sound	sound		
marcus_aurelius_meditations	MED_08_29	sound	sound		
marcus_aurelius_meditations	MED_08_33	sound	sound		
marcus_aurelius_meditations	MED_08_34	sound	sound		
marcus_aurelius_meditations	MED_08_35	sound	sound		
marcus_aurelius_meditations	MED_08_39	sound	sound		
marcus_aurelius_meditations	MED_08_42	sound	sound		
marcus_aurelius_meditations	MED_08_43	sound	sound		
marcus_aurelius_meditations	MED_08_44	sound	sound		
marcus_aurelius_meditations	MED_08_45	sound	sound		
marcus_aurelius_meditations	MED_08_48	sound	sound		
marcus_aurelius_meditations	MED_08_50	sound	sound		
marcus_aurelius_meditations	MED_08_51	sound	sound		
marcus_aurelius_meditations	MED_08_53	sound	sound		
